C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,01/29/2020,16:00:00,REGULAR,0000540039,0000986810                                      
A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,01/29/2020,20:00:00,REGULAR,0000541026,0000987119                                      
A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,01/30/2020,00:00:00,REGULAR,0000541103,0000987211                                      
A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,01/30/2020,04:00:00,REGULAR,0000541113,0000987232                                      
A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,01/30/2020,08:00:00,REGULAR,0000541165,0000987496                                      
A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,01/30/2020,12:00:00,REGULAR,0000541312,0000988458                                      
A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,01/30/2020,16:00:00,REGULAR,0000541511,0000988804                                      
A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,01/30/2020,20:00:00,REGULAR,0000542430,0000989062                                      
A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,01/31/2020,00:00:00,REGULAR,0000542510,0000989179                                      
A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,01/31/2020,04:00:00,REGULAR,0000542524,0000989204                                      
A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,01/31/2020,08:00:00,REGULAR,0000542573,0000989453                                      
A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,01/31/2020,12:00:00,REGULAR,0000542722,0000990358                                      
A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,01/31/2020,16:00:00,REGULAR,0000542970,0000990709                                      
A060,R001,00-00-06,WHITEHALL S-FRY,R1W,BMT,01/31/2020,20:00:00,REGULAR,0000543744,0000990989                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/25/2020,00:00:00,REGULAR,0003647452,0003500409                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/25/2020,04:00:00,REGULAR,0003647476,0003500433                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/25/2020,08:00:00,REGULAR,0003647483,0003500468                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/25/2020,12:00:00,REGULAR,0003647513,0003500572                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/25/2020,16:00:00,REGULAR,0003647566,0003500673                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/25/2020,20:00:00,REGULAR,0003647655,0003500740                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/26/2020,00:00:00,REGULAR,0003647674,0003500782                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/26/2020,04:00:00,REGULAR,0003647678,0003500817                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/26/2020,08:00:00,REGULAR,0003647681,0003500845                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/26/2020,12:00:00,REGULAR,0003647702,0003500932                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/26/2020,16:00:00,REGULAR,0003647781,0003501006                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/26/2020,20:00:00,REGULAR,0003647846,0003501083                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/27/2020,00:00:00,REGULAR,0003647867,0003501130                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/27/2020,04:00:00,REGULAR,0003647869,0003501139                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/27/2020,08:00:00,REGULAR,0003647914,0003501455                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/27/2020,12:00:00,REGULAR,0003648060,0003502675                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/27/2020,16:00:00,REGULAR,0003648325,0003502851                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/27/2020,20:00:00,REGULAR,0003649457,0003503043                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/28/2020,00:00:00,REGULAR,0003649555,0003503081                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/28/2020,04:00:00,REGULAR,0003649563,0003503097                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/28/2020,08:00:00,REGULAR,0003649622,0003503499                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/28/2020,12:00:00,REGULAR,0003649796,0003504746                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/28/2020,16:00:00,REGULAR,0003650114,0003504955                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/28/2020,20:00:00,REGULAR,0003651344,0003505098                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/29/2020,00:00:00,REGULAR,0003651457,0003505157                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/29/2020,04:00:00,REGULAR,0003651477,0003505169                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/29/2020,08:00:00,REGULAR,0003651531,0003505555                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/29/2020,12:00:00,REGULAR,0003651671,0003506795                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/29/2020,16:00:00,REGULAR,0003651997,0003507028                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/29/2020,20:00:00,REGULAR,0003653229,0003507193                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/30/2020,00:00:00,REGULAR,0003653344,0003507238                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/30/2020,04:00:00,REGULAR,0003653361,0003507251                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/30/2020,08:00:00,REGULAR,0003653417,0003507672                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/30/2020,12:00:00,REGULAR,0003653552,0003509026                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/30/2020,16:00:00,REGULAR,0003653873,0003509234                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/30/2020,20:00:00,REGULAR,0003655029,0003509401                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/31/2020,00:00:00,REGULAR,0003655133,0003509459                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/31/2020,04:00:00,REGULAR,0003655150,0003509473                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/31/2020,08:00:00,REGULAR,0003655187,0003509882                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/31/2020,12:00:00,REGULAR,0003655336,0003511025                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/31/2020,16:00:00,REGULAR,0003655711,0003511223                                      
A060,R001,00-00-07,WHITEHALL S-FRY,R1W,BMT,01/31/2020,20:00:00,REGULAR,0003656699,0003511400                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/25/2020,00:00:00,REGULAR,0013757265,0012200013                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/25/2020,04:00:00,REGULAR,0013757368,0012200091                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/25/2020,08:00:00,REGULAR,0013757446,0012200172                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/25/2020,12:00:00,REGULAR,0013757766,0012200571                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/25/2020,16:00:00,REGULAR,0013758168,0012201012                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/25/2020,20:00:00,REGULAR,0013758559,0012201636                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/26/2020,00:00:00,REGULAR,0013758898,0012202025                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/26/2020,04:00:00,REGULAR,0013759041,0012202102                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/26/2020,08:00:00,REGULAR,0013759107,0012202182                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/26/2020,12:00:00,REGULAR,0013759400,0012202548                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/26/2020,16:00:00,REGULAR,0013759863,0012203181                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/26/2020,20:00:00,REGULAR,0013760270,0012203650                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/27/2020,00:00:00,REGULAR,0013760509,0012203830                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/27/2020,04:00:00,REGULAR,0013760544,0012203865                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/27/2020,08:00:00,REGULAR,0013760947,0012204111                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/27/2020,12:00:00,REGULAR,0013762011,0012204554                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/27/2020,16:00:00,REGULAR,0013762587,0012204833                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/27/2020,20:00:00,REGULAR,0013763261,0012205166                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/28/2020,00:00:00,REGULAR,0013763533,0012205313                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/28/2020,04:00:00,REGULAR,0013763565,0012205355                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/28/2020,08:00:00,REGULAR,0013763995,0012205660                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/28/2020,12:00:00,REGULAR,0013765074,0012206124                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/28/2020,16:00:00,REGULAR,0013765672,0012206425                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/28/2020,20:00:00,REGULAR,0013766321,0012206757                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/29/2020,00:00:00,REGULAR,0013766592,0012206933                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/29/2020,04:00:00,REGULAR,0013766628,0012206973                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/29/2020,08:00:00,REGULAR,0013767086,0012207226                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/29/2020,12:00:00,REGULAR,0013768200,0012207731                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/29/2020,16:00:00,REGULAR,0013768908,0012208011                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/29/2020,20:00:00,REGULAR,0013769597,0012208351                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/30/2020,00:00:00,REGULAR,0013769932,0012208510                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/30/2020,04:00:00,REGULAR,0013769981,0012208542                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/30/2020,08:00:00,REGULAR,0013770364,0012208803                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/30/2020,12:00:00,REGULAR,0013771386,0012209288                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/30/2020,16:00:00,REGULAR,0013772062,0012209575                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/30/2020,20:00:00,REGULAR,0013772752,0012209927                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/31/2020,00:00:00,REGULAR,0013773064,0012210130                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/31/2020,04:00:00,REGULAR,0013773135,0012210182                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/31/2020,08:00:00,REGULAR,0013773468,0012210461                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/31/2020,12:00:00,REGULAR,0013774469,0012210962                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/31/2020,16:00:00,REGULAR,0013775117,0012211291                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,01/31/2020,20:00:00,REGULAR,0013775796,0012211732                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/25/2020,00:00:00,REGULAR,0011876383,0003834575                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/25/2020,04:00:00,REGULAR,0011876473,0003834612                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/25/2020,08:00:00,REGULAR,0011876521,0003834640                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/25/2020,12:00:00,REGULAR,0011876735,0003834785                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/25/2020,16:00:00,REGULAR,0011877101,0003834934                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/25/2020,20:00:00,REGULAR,0011877430,0003835163                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/26/2020,00:00:00,REGULAR,0011877697,0003835333                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/26/2020,04:00:00,REGULAR,0011877823,0003835359                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/26/2020,08:00:00,REGULAR,0011877874,0003835376                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/26/2020,12:00:00,REGULAR,0011878083,0003835519                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/26/2020,16:00:00,REGULAR,0011878437,0003835750                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/26/2020,20:00:00,REGULAR,0011878784,0003835912                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/27/2020,00:00:00,REGULAR,0011878935,0003835979                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/27/2020,04:00:00,REGULAR,0011878965,0003835992                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/27/2020,08:00:00,REGULAR,0011879212,0003836080                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/27/2020,12:00:00,REGULAR,0011880002,0003836277                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/27/2020,16:00:00,REGULAR,0011880389,0003836447                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/27/2020,20:00:00,REGULAR,0011880881,0003836591                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/28/2020,00:00:00,REGULAR,0011881122,0003836640                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/28/2020,04:00:00,REGULAR,0011881151,0003836660                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/28/2020,08:00:00,REGULAR,0011881431,0003836776                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/28/2020,12:00:00,REGULAR,0011882315,0003836942                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/28/2020,16:00:00,REGULAR,0011882900,0003837062                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/28/2020,20:00:00,REGULAR,0011883467,0003837215                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/29/2020,00:00:00,REGULAR,0011883682,0003837283                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/29/2020,04:00:00,REGULAR,0011883712,0003837296                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/29/2020,08:00:00,REGULAR,0011883996,0003837407                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/29/2020,12:00:00,REGULAR,0011884816,0003837667                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/29/2020,16:00:00,REGULAR,0011885357,0003837794                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/29/2020,20:00:00,REGULAR,0011885886,0003837961                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/30/2020,00:00:00,REGULAR,0011886153,0003838034                                      
A061,R142,00-00-01,DELANCEY/ESSEX,FJMZ,BMT,01/30/2020,04:00:00,REGULAR,0011886186,0003838045                                      
